2RXS  J173527.8+585418   263.86600	  58.90508	 15.98 	  32.68754	  81.85411	    8.36	   21.48	  7.023043	  0.0096	  0.0031	 2237.74	  -0.159	   0.396	  -1.000	   0.352
2RXS  J173214.2+585356   263.05927	  58.89899	  8.82 	  33.10426	  81.71626	   44.43	   63.79	 10.739328	  0.0308	  0.0052	 2072.54	   0.519	   0.180	  -0.082	   0.148
2RXS  J172124.4+585153   260.35184	  58.86497	 16.84 	  34.50340	  81.14610	    6.68	   16.68	  6.643593	  0.0090	  0.0036	 1843.31	   9.999	   9.999	   9.999	   9.999
2RXS  J172240.4+585123   260.66837	  58.85661	 13.11 	  34.34061	  81.20853	   11.10	   22.13	  7.230163	  0.0122	  0.0040	 1818.63	   1.000	   0.384	   0.265	   0.186
2RXS  J174142.4+585040   265.42673	  58.84463	  8.73 	  31.88097	  82.00918	   17.22	   29.16	  8.088868	  0.0122	  0.0034	 2385.09	   1.000	   0.527	   0.228	   0.244
2RXS  J172458.9+585107   261.24570	  58.85212	 14.36 	  34.04278	  81.32742	   10.07	   18.40	  6.308447	  0.0102	  0.0035	 1796.07	   0.957	   0.834	  -1.000	   0.297
2RXS  J173350.6+585056   263.46106	  58.84904	 15.83 	  32.89779	  81.73640	    7.40	   19.27	  7.502188	  0.0090	  0.0035	 2144.03	   0.138	   0.370	   0.051	   0.362
2RXS  J175011.0+584415   267.54593	  58.73752	 16.40 	  30.78058	  82.09751	    8.39	   24.30	  8.228702	  0.0088	  0.0030	 2768.23	   1.000	   1.394	   0.895	   0.712
2RXS  J172801.7+584821   262.00739	  58.80587	 44.60 	  33.65121	  81.43716	    7.47	   20.09	  7.318120	  0.0111	  0.0040	 1811.75	   1.000	   2.187	   1.000	   0.895
2RXS  J173520.6+584707   263.83621	  58.78553	 15.67 	  32.70468	  81.73541	    9.26	   19.98	  7.500881	  0.0090	  0.0034	 2214.69	  -0.394	   0.190	   0.622	   0.416
2RXS  J172730.5+584624   261.87720	  58.77337	 35.01 	  33.71999	  81.38184	    7.22	   27.10	  8.719184	  0.0151	  0.0049	 1794.61	   0.195	   0.212	   0.194	   0.190
2RXS  J172619.0+584530   261.57932	  58.75844	 11.85 	  33.87498	  81.30928	   12.33	   21.55	  6.868854	  0.0122	  0.0039	 1765.05	  -0.647	   0.193	  -0.086	   0.628
2RXS  J174949.4+583954   267.45621	  58.66509	 12.04 	  30.82416	  82.01981	    9.55	   20.39	  7.068532	  0.0075	  0.0026	 2729.77	   1.000	   0.520	   0.670	   0.261
2RXS  J173348.9+584359   263.45401	  58.73332	  9.76 	  32.90374	  81.62536	    8.75	   14.69	  5.916102	  0.0069	  0.0028	 2129.87	   1.000	   1.075	   1.000	   0.540
2RXS  J173808.6+584257   264.53592	  58.71611	  5.54 	  32.34230	  81.77076	   73.16	   75.92	 11.167388	  0.0332	  0.0049	 2285.51	   1.000	   0.161	   0.755	   0.099
2RXS  J174251.2+584105   265.71347	  58.68485	  5.01 	  31.73037	  81.88591	  169.42	  158.47	 15.286049	  0.0677	  0.0065	 2340.15	  -0.522	   0.064	  -0.199	   0.153
2RXS  J173946.9+584135   264.94580	  58.69329	 10.48 	  32.12937	  81.80304	   11.42	   23.61	  7.435781	  0.0102	  0.0032	 2319.26	   1.000	   0.416	   0.116	   0.210
2RXS  J173613.1+584115   264.05469	  58.68751	  7.21 	  32.59246	  81.67460	   34.96	   42.82	  8.961616	  0.0193	  0.0040	 2213.88	   0.578	   0.260	   0.020	   0.185
2RXS  J173715.4+583943   264.31427	  58.66203	 12.23 	  32.45771	  81.68773	    7.81	   13.82	  5.531990	  0.0061	  0.0024	 2258.56	  -1.000	   0.563	  -1.000	   2.704
2RXS  J172509.3+583753   261.28912	  58.63145	  6.94 	  34.03183	  81.13372	   48.39	   53.37	  9.484213	  0.0307	  0.0055	 1739.45	   0.678	   0.182	   0.140	   0.123
2RXS  J171513.5+583356   258.80646	  58.56571	 15.39 	  35.32674	  80.51678	    9.16	   21.59	  7.283051	  0.0119	  0.0040	 1817.31	   0.347	   0.186	  -0.081	   0.175
2RXS  J172642.7+583725   261.67813	  58.62373	  1.57 	  33.82990	  81.20430	 7047.46	 2292.61	 48.944309	  1.3142	  0.0281	 1744.50	  -0.999	   0.005	  -1.000	   1.016
2RXS  J172539.5+583435   261.41495	  58.57646	  9.44 	  33.96907	  81.10843	   13.52	   21.77	  7.056502	  0.0127	  0.0041	 1720.06	   0.117	   0.176	   0.274	   0.177
2RXS  J172358.0+583312   260.99185	  58.55342	 18.81 	  34.19062	  81.00089	   16.60	   32.44	  8.120411	  0.0188	  0.0047	 1729.20	   0.905	   0.559	  -0.133	   0.276
2RXS  J174252.4+583149   265.71863	  58.53051	 18.89 	  31.72522	  81.73552	    8.08	   24.68	  8.202674	  0.0107	  0.0036	 2297.82	   1.000	   1.190	   1.000	   0.628
2RXS  J174127.0+583025   265.36267	  58.50706	 16.66 	  31.91075	  81.67278	    9.38	   21.93	  7.786130	  0.0096	  0.0034	 2284.96	  -0.086	   0.205	  -0.563	   0.286
2RXS  J172928.5+582902   262.36896	  58.48392	 13.72 	  33.47518	  81.20403	    9.28	   16.90	  6.505494	  0.0090	  0.0035	 1871.73	  -1.000	   0.896	   0.000	   0.000
2RXS  J171533.2+582447   258.88861	  58.41317	 13.73 	  35.29713	  80.40160	    7.38	   17.15	  6.738231	  0.0096	  0.0038	 1781.62	  -0.460	   0.238	   1.000	   0.525
2RXS  J171443.8+582258   258.68268	  58.38288	 12.05 	  35.40725	  80.32488	    8.00	   15.82	  6.129107	  0.0089	  0.0034	 1779.53	   9.999	   9.999	   9.999	   9.999
2RXS  J174815.0+582333   267.06281	  58.39251	  3.78 	  31.01859	  81.72209	  229.19	  186.73	 16.212259	  0.0728	  0.0063	 2566.30	   0.522	   0.079	   0.337	   0.076
2RXS  J172624.1+582339   261.60049	  58.39434	 19.24 	  33.88051	  80.97636	   11.23	   26.16	  7.947079	  0.0154	  0.0047	 1699.69	   0.899	   1.153	   0.164	   0.477
2RXS  J172022.4+582146   260.09372	  58.36279	 12.99 	  34.67104	  80.63457	   10.17	   17.61	  5.961884	  0.0102	  0.0035	 1723.78	   0.000	   0.000	   0.000	   0.000
2RXS  J174730.2+581816   266.87592	  58.30454	 13.07 	  31.11333	  81.62081	   11.18	   28.73	  8.543812	  0.0115	  0.0034	 2499.09	   0.259	   0.191	   0.653	   0.209
2RXS  J171648.7+581807   259.20312	  58.30210	 10.66 	  35.14176	  80.37728	   13.24	   22.47	  6.991474	  0.0130	  0.0040	 1732.15	  -0.379	   0.230	   0.286	   0.468
2RXS  J172517.1+581911   261.32135	  58.31986	  8.79 	  34.03015	  80.85252	   15.51	   22.70	  6.977640	  0.0136	  0.0042	 1669.35	   0.561	   0.298	   0.184	   0.212
2RXS  J172659.2+581915   261.74707	  58.32109	 21.40 	  33.80672	  80.93639	    7.27	   18.29	  7.427895	  0.0107	  0.0044	 1706.35	   1.000	   1.394	   0.965	   0.679
2RXS  J174813.8+581523   267.05762	  58.25642	  6.15 	  31.01604	  81.58697	   75.02	   88.65	 12.266528	  0.0348	  0.0048	 2544.37	   0.147	   0.104	   0.492	   0.123
2RXS  J172803.2+581807   262.01346	  58.30209	 21.13 	  33.66762	  80.96864	    6.83	   18.12	  7.119551	  0.0102	  0.0040	 1772.89	   9.999	   9.999	   9.999	   9.999
2RXS  J171750.5+581506   259.46082	  58.25190	  5.32 	  35.01048	  80.39195	   97.81	   85.03	 11.143974	  0.0494	  0.0065	 1720.84	  -0.431	   0.102	   0.985	   0.207
2RXS  J173330.9+581718   263.37878	  58.28853	 26.21 	  32.95069	  81.18981	    8.82	   31.71	  8.748026	  0.0154	  0.0042	 2062.62	   0.986	   0.256	   0.660	   0.146
2RXS  J171412.8+581028   258.55374	  58.17451	 10.68 	  35.49298	  80.10875	   13.27	   23.87	  7.420449	  0.0138	  0.0043	 1734.89	  -0.378	   0.268	  -0.468	   0.553
2RXS  J171941.5+581124   259.92294	  58.19020	 10.51 	  34.77203	  80.44023	   24.23	   36.02	  8.361353	  0.0213	  0.0049	 1689.65	  -0.665	   0.189	  -1.000	   0.537
2RXS  J172755.6+581205   261.98203	  58.20161	 11.09 	  33.68773	  80.86874	   16.84	   29.94	  7.939713	  0.0171	  0.0045	 1754.46	   1.000	   0.310	   1.000	   0.147
2RXS  J173634.5+581143   264.14407	  58.19537	 12.94 	  32.54874	  81.21431	    6.91	   14.11	  5.931136	  0.0066	  0.0028	 2152.91	   9.999	   9.999	   9.999	   9.999
2RXS  J172032.4+580825   260.13541	  58.14030	  8.41 	  34.66340	  80.44131	   55.73	   62.50	  9.874554	  0.0375	  0.0059	 1665.44	   0.322	   0.150	  -0.551	   0.149
2RXS  J172542.8+580604   261.42862	  58.10119	  5.13 	  33.98342	  80.67049	   86.17	   72.57	 10.310397	  0.0444	  0.0063	 1634.29	   0.548	   0.105	   0.142	   0.104
2RXS  J174756.4+580005   266.98511	  58.00158	 10.47 	  31.04404	  81.32928	   18.25	   33.22	  8.600773	  0.0134	  0.0035	 2477.66	   0.113	   0.163	   0.590	   0.189
2RXS  J171410.7+575826   258.54486	  57.97400	  3.90 	  35.51484	  79.92813	  409.18	  266.54	 18.240396	  0.1570	  0.0107	 1697.79	   0.128	   0.056	   0.127	   0.071
2RXS  J172021.1+575824   260.08817	  57.97343	  3.79 	  34.69865	  80.27876	  242.14	  162.54	 14.616820	  0.0998	  0.0090	 1629.41	   0.576	   0.071	   0.228	   0.071
2RXS  J174614.4+575354   266.56009	  57.89840	 10.67 	  31.26544	  81.19399	    7.51	   15.03	  6.006324	  0.0064	  0.0026	 2346.94	   1.000	   3.421	   0.613	   1.533
2RXS  J173719.2+575601   264.33029	  57.93383	 11.81 	  32.45024	  80.98708	    8.59	   17.35	  6.532468	  0.0082	  0.0031	 2112.95	   1.000	   0.810	   0.278	   0.378
2RXS  J171512.3+575014   258.80157	  57.83730	  6.67 	  35.39010	  79.86649	   68.00	   66.78	 10.199842	  0.0407	  0.0062	 1642.14	  -0.779	   0.120	  -1.000	   0.393
2RXS  J174649.6+575040   266.70709	  57.84454	 12.80 	  31.18532	  81.15266	    8.60	   21.48	  7.902845	  0.0090	  0.0033	 2379.43	   0.168	   0.269	   0.027	   0.259
2RXS  J171956.4+575001   259.98517	  57.83385	 11.49 	  34.76180	  80.12896	   64.24	   82.79	 11.246227	  0.0516	  0.0070	 1605.33	  -1.000	   0.110	  -1.000	   1.539
2RXS  J172751.8+575108   261.96585	  57.85249	  9.28 	  33.70791	  80.53796	   30.76	   40.81	  8.438673	  0.0236	  0.0049	 1727.52	  -0.079	   0.123	   0.203	   0.169
2RXS  J172037.2+574847   260.15506	  57.81331	 12.74 	  34.67271	  80.14638	   16.68	   26.30	  7.518743	  0.0165	  0.0047	 1591.33	  -0.947	   0.186	  -1.000	   1.145
2RXS  J172157.8+574911   260.49084	  57.81997	  5.23 	  34.49377	  80.22265	  144.17	  111.99	 12.448602	  0.0707	  0.0079	 1583.34	   0.405	   0.088	   0.457	   0.089
2RXS  J174909.2+574611   267.28857	  57.76981	  9.45 	  30.87258	  81.12051	   11.38	   19.42	  6.912670	  0.0077	  0.0027	 2520.92	   0.395	   0.206	   0.140	   0.180
2RXS  J174844.9+574553   267.18719	  57.76496	 17.84 	  30.92635	  81.10898	    6.83	   19.59	  7.430028	  0.0079	  0.0030	 2493.89	   9.999	   9.999	   9.999	   9.999
2RXS  J174638.6+574512   266.66092	  57.75354	 11.54 	  31.20637	  81.05901	   10.21	   20.57	  7.269773	  0.0087	  0.0031	 2352.26	  -0.071	   0.173	  -0.117	   0.216
2RXS  J173257.0+574528   263.23770	  57.75786	 18.07 	  33.03246	  80.66063	    8.05	   18.59	  6.735409	  0.0094	  0.0034	 1983.48	   1.000	   0.851	   1.000	   0.397
2RXS  J171535.7+573952   258.89917	  57.66447	 39.61 	  35.35151	  79.73343	   11.46	   25.92	  8.408910	  0.0160	  0.0052	 1621.33	   1.000	   0.282	   0.392	   0.191
2RXS  J172050.4+574153   260.21011	  57.69814	 18.40 	  34.64996	  80.05212	    6.56	   12.83	  5.362099	  0.0082	  0.0034	 1568.91	   9.999	   9.999	   9.999	   9.999
2RXS  J172829.7+574119   262.12393	  57.68878	  9.87 	  33.62842	  80.41162	   13.97	   19.89	  6.441951	  0.0113	  0.0037	 1753.43	  -0.444	   0.271	  -0.811	   0.661
2RXS  J173707.3+574048   264.28061	  57.68016	 12.52 	  32.47572	  80.73479	   10.82	   20.53	  6.903115	  0.0100	  0.0034	 2058.56	   1.000	   0.308	   0.106	   0.178
2RXS  J173119.7+574051   262.83212	  57.68098	 16.82 	  33.25011	  80.52326	    7.55	   16.02	  6.132699	  0.0084	  0.0032	 1899.66	  -1.000	   1.441	   0.000	   0.000
2RXS  J171355.2+573537   258.48029	  57.59389	  0.00 	  35.58060	  79.57245	    6.86	   20.21	  0.000000	  0.0126	  0.0000	 1606.80	   9.999	   9.999	   9.999	   9.999
2RXS  J174112.3+573815   265.30161	  57.63762	 17.82 	  31.92903	  80.81639	   14.83	   36.97	  9.176283	  0.0180	  0.0045	 2057.13	  -0.748	   0.201	  -0.134	   0.878
2RXS  J172458.2+573701   261.24277	  57.61699	 12.54 	  34.10202	  80.18320	    7.86	   12.89	  5.249179	  0.0083	  0.0034	 1558.19	   0.000	   0.000	   0.000	   0.000
2RXS  J171828.5+573421   259.61908	  57.57275	  6.52 	  34.97326	  79.81107	   69.24	   71.73	 10.708494	  0.0456	  0.0068	 1572.82	  -0.011	   0.089	   0.095	   0.123
2RXS  J172042.5+573412   260.17719	  57.57018	 15.53 	  34.67465	  79.92741	    8.48	   17.28	  6.236323	  0.0111	  0.0040	 1550.81	  -0.460	   0.167	   1.000	   0.288
2RXS  J174308.0+573352   265.78375	  57.56462	 11.66 	  31.66900	  80.79475	   14.81	   28.11	  7.852459	  0.0132	  0.0037	 2131.88	   1.000	   0.861	   1.000	   0.333
2RXS  J171416.5+573046   258.56876	  57.51303	 11.41 	  35.53973	  79.52039	   15.76	   29.23	  8.334498	  0.0183	  0.0052	 1593.40	   0.349	   0.227	   0.320	   0.236
2RXS  J171523.2+572656   258.84705	  57.44916	  9.38 	  35.39542	  79.52676	  234.22	  293.51	 19.679876	  0.1860	  0.0125	 1577.65	   9.999	   9.999	   9.999	   9.999
2RXS  J172722.0+573006   261.84207	  57.50181	 24.76 	  33.78468	  80.18535	    8.14	   19.61	  6.825553	  0.0117	  0.0041	 1680.18	   1.000	   0.320	   0.152	   0.174
2RXS  J171627.4+572529   259.11453	  57.42494	 20.56 	  35.25356	  79.56509	    9.56	   24.08	  7.831631	  0.0154	  0.0050	 1562.22	  -0.071	   0.159	   0.309	   0.229
2RXS  J171520.4+572434   258.83514	  57.40963	  6.71 	  35.40471	  79.48824	  822.42	  780.20	 30.448372	  0.4970	  0.0194	 1569.95	   0.729	   0.025	   0.335	   0.033
2RXS  J173806.0+572706   264.52542	  57.45180	 16.71 	  32.34260	  80.54433	    7.54	   19.21	  7.368407	  0.0095	  0.0037	 2014.20	   0.176	   0.213	  -1.000	   0.212
2RXS  J174049.7+572606   265.20740	  57.43512	 12.30 	  31.97539	  80.60784	   11.67	   23.97	  7.314642	  0.0119	  0.0036	 2007.67	  -1.000	   0.563	   0.000	   0.000
2RXS  J172634.8+572545   261.64523	  57.42928	 11.93 	  33.89268	  80.08168	   11.74	   17.77	  6.124855	  0.0108	  0.0037	 1640.37	  -1.000	   0.354	   0.000	   0.000
2RXS  J172323.3+572504   260.84720	  57.41779	 14.88 	  34.32249	  79.92110	    7.52	   13.78	  5.614268	  0.0092	  0.0037	 1499.02	   1.000	   3.082	   0.278	   1.069
2RXS  J174547.6+572038   266.44861	  57.34413	 16.67 	  31.30400	  80.63712	    7.53	   18.79	  7.049536	  0.0084	  0.0031	 2244.83	   0.000	   0.000	   1.000	   1.156
2RXS  J174902.4+571537   267.26007	  57.26055	 12.39 	  30.86223	  80.61305	    6.63	   15.90	  6.940185	  0.0066	  0.0029	 2426.61	   9.999	   9.999	   9.999	   9.999
2RXS  J172145.2+571705   260.43851	  57.28492	 16.22 	  34.54875	  79.71677	   15.06	   27.70	  7.799989	  0.0187	  0.0053	 1479.43	   0.154	   0.221	   0.703	   0.242
2RXS  J172531.8+571632   261.38290	  57.27562	 11.42 	  34.03909	  79.88927	   27.26	   42.47	  8.958703	  0.0273	  0.0058	 1556.75	   0.568	   0.151	   0.272	   0.125
2RXS  J174433.5+571458   266.13968	  57.24961	 13.81 	  31.46715	  80.51757	    7.18	   17.62	  6.954349	  0.0082	  0.0032	 2156.33	   1.000	   0.415	   0.356	   0.220
2RXS  J173240.9+571654   263.17084	  57.28182	 12.39 	  33.07271	  80.19390	    7.00	   14.00	  6.173738	  0.0073	  0.0032	 1919.91	   9.999	   9.999	   9.999	   9.999
2RXS  J172423.7+571521   261.09906	  57.25584	 10.36 	  34.19316	  79.81792	    7.46	   12.41	  5.392313	  0.0083	  0.0036	 1497.92	   1.000	   1.191	  -0.022	   0.449
2RXS  J174945.5+565936   267.43994	  56.99361	 12.53 	  30.74996	  80.35863	   12.95	   27.89	  8.237442	  0.0115	  0.0034	 2420.42	   1.000	   1.977	   0.869	   1.055
2RXS  J174202.7+570059   265.51129	  57.01660	  7.08 	  31.80019	  80.22903	   42.02	   54.31	  9.895844	  0.0272	  0.0050	 1994.72	   0.080	   0.125	   0.208	   0.156
2RXS  J172322.1+565848   260.84232	  56.98003	 16.67 	  34.34282	  79.51085	   54.73	  101.41	 12.898241	  0.0701	  0.0089	 1445.97	   0.682	   0.081	   0.324	   0.085
2RXS  J172355.6+565836   260.98169	  56.97676	 20.71 	  34.26705	  79.53402	    6.67	   17.57	  7.036880	  0.0120	  0.0048	 1468.22	   9.999	   9.999	   9.999	   9.999
2RXS  J174916.9+565515   267.32050	  56.92085	  9.31 	  30.81078	  80.27926	   27.27	   42.79	  9.088936	  0.0179	  0.0038	 2390.01	   0.430	   0.148	   0.350	   0.142
2RXS  J171410.6+565340   258.54440	  56.89458	 17.04 	  35.59921	  78.95435	   12.98	   26.44	  7.570677	  0.0176	  0.0050	 1502.17	   0.191	   0.170	   0.648	   0.168
2RXS  J174342.9+565559   265.92917	  56.93323	 22.15 	  31.56977	  80.18671	    7.16	   20.88	  7.365501	  0.0101	  0.0036	 2065.51	  -1.000	   0.333	   1.000	   0.798
2RXS  J171646.2+565318   259.19260	  56.88844	 17.18 	  35.24634	  79.09153	    7.23	   17.70	  6.786965	  0.0121	  0.0046	 1462.75	   0.342	   0.411	   0.658	   0.377
2RXS  J172204.9+565449   260.52072	  56.91364	  4.56 	  34.52074	  79.38700	  176.09	  127.58	 13.081732	  0.0898	  0.0092	 1419.95	  -0.181	   0.084	  -0.160	   0.130
2RXS  J174650.7+565310   266.71161	  56.88631	 11.78 	  31.14097	  80.20437	    7.64	   18.07	  7.107456	  0.0081	  0.0032	 2241.58	   0.947	   0.392	  -0.081	   0.210
2RXS  J173208.7+565411   263.03635	  56.90319	 14.07 	  33.14795	  79.80978	    7.95	   17.05	  6.454801	  0.0091	  0.0034	 1879.45	   0.095	   0.296	  -0.627	   0.332
2RXS  J172913.2+565335   262.30521	  56.89330	 20.45 	  33.54732	  79.68646	    8.86	   19.56	  6.695770	  0.0110	  0.0038	 1777.53	   0.196	   0.526	  -0.415	   0.560
2RXS  J173649.3+565130   264.20541	  56.85843	 12.34 	  32.50902	  79.92695	    6.88	   15.03	  6.241758	  0.0079	  0.0033	 1901.07	   9.999	   9.999	   9.999	   9.999
2RXS  J171504.0+564707   258.76672	  56.78537	 10.31 	  35.48542	  78.90417	   35.40	   45.85	  8.744859	  0.0312	  0.0060	 1469.10	  -1.000	   0.221	   0.000	   0.000
2RXS  J173931.6+565015   264.88193	  56.83756	  7.81 	  32.13874	  79.98682	   50.71	   60.73	 10.020746	  0.0325	  0.0054	 1867.13	  -0.494	   0.174	   0.747	   0.486
2RXS  J173228.2+564819   263.11752	  56.80537	  7.46 	  33.10392	  79.72757	   57.52	   61.07	  9.718220	  0.0324	  0.0052	 1886.27	  -0.105	   0.126	   0.160	   0.183
2RXS  J174041.9+564527   265.17499	  56.75753	 12.15 	  31.97627	  79.94012	   17.26	   31.87	  8.313830	  0.0168	  0.0044	 1896.90	   0.359	   0.266	  -0.231	   0.230
2RXS  J172846.6+564528   262.19446	  56.75792	 15.05 	  33.60999	  79.53918	   14.59	   26.89	  7.595320	  0.0153	  0.0043	 1754.56	  -0.368	   0.123	  -0.506	   0.242
2RXS  J172653.7+564400   261.72406	  56.73350	 14.37 	  33.86833	  79.43726	    6.93	   14.08	  5.724340	  0.0086	  0.0035	 1646.62	  -1.000	   0.998	  -1.000	   4.391
2RXS  J171810.8+563954   259.54538	  56.66524	  6.69 	  35.06618	  78.96011	  507.09	  393.32	 21.744865	  0.2797	  0.0155	 1406.06	   0.643	   0.036	   0.343	   0.043
2RXS  J173401.4+564047   263.50620	  56.67987	 32.00 	  32.89061	  79.66156	    7.52	   26.01	  8.305745	  0.0138	  0.0044	 1882.38	   0.408	   0.332	  -0.620	   0.282
2RXS  J174316.5+563544   265.81891	  56.59576	 10.49 	  31.61729	  79.84389	    8.76	   16.56	  6.623440	  0.0083	  0.0033	 1997.28	  -0.067	   0.202	   0.990	   0.319
2RXS  J173814.2+563518   264.55948	  56.58842	 18.69 	  32.31018	  79.70637	   15.20	   28.43	  7.773367	  0.0156	  0.0043	 1820.03	   0.209	   0.417	  -1.000	   0.374
2RXS  J174334.6+562430   265.89426	  56.40849	 12.79 	  31.56812	  79.66580	    7.33	   16.71	  6.769553	  0.0084	  0.0034	 1991.63	   0.406	   0.995	  -1.000	   0.885
2RXS  J174520.2+562335   266.33444	  56.39320	 25.90 	  31.32410	  79.68732	   13.39	   56.37	 11.451084	  0.0270	  0.0055	 2085.44	   0.457	   0.116	   0.421	   0.116
2RXS  J175015.4+561834   267.56442	  56.30968	 14.46 	  30.63889	  79.68499	    6.66	   16.72	  6.920180	  0.0072	  0.0030	 2327.33	   9.999	   9.999	   9.999	   9.999
2RXS  J173132.6+562309   262.88596	  56.38584	 11.51 	  33.23207	  79.28925	    9.20	   16.75	  6.353244	  0.0091	  0.0035	 1832.65	   0.200	   0.434	   0.405	   0.443
2RXS  J172720.7+562221   261.83655	  56.37261	 10.61 	  33.81321	  79.11259	   11.10	   21.87	  7.305334	  0.0130	  0.0044	 1677.17	   0.348	   0.191	  -0.032	   0.176
2RXS  J173552.1+562053   263.96741	  56.34830	 22.32 	  32.63283	  79.40038	    6.62	   18.90	  7.008969	  0.0104	  0.0039	 1820.26	   9.999	   9.999	   9.999	   9.999
2RXS  J172444.0+561935   261.18362	  56.32665	 10.36 	  34.17587	  78.95718	   16.47	   26.74	  7.432927	  0.0175	  0.0049	 1531.41	   0.388	   0.206	   0.108	   0.187
2RXS  J172008.5+561704   260.03549	  56.28447	  9.43 	  34.81385	  78.70403	   34.01	   38.91	  8.004032	  0.0290	  0.0060	 1341.84	  -0.888	   0.215	  -1.000	   0.328
2RXS  J172746.8+561820   261.94531	  56.30576	 19.36 	  33.75391	  79.06660	   21.82	   47.35	  9.851134	  0.0278	  0.0058	 1700.95	  -0.214	   0.129	   0.357	   0.205
2RXS  J172943.1+561832   262.42975	  56.30911	 12.97 	  33.48516	  79.14671	   21.64	   38.68	  8.635908	  0.0215	  0.0048	 1798.13	   0.474	   0.163	   0.260	   0.149
2RXS  J172731.0+561544   261.87918	  56.26238	 17.76 	  33.79123	  79.01434	    9.90	   22.00	  7.135269	  0.0130	  0.0042	 1688.14	   0.194	   0.245	  -0.064	   0.252
2RXS  J174828.2+561200   267.11771	  56.20026	  3.82 	  30.87947	  79.55074	  257.06	  184.39	 15.811563	  0.0827	  0.0071	 2228.38	   0.201	   0.068	   0.138	   0.081
2RXS  J171702.0+561219   259.25836	  56.20545	  7.59 	  35.24889	  78.47433	   68.80	   68.30	 10.275588	  0.0507	  0.0076	 1347.27	   0.477	   0.114	  -0.077	   0.118
2RXS  J174551.4+560827   266.46454	  56.14099	 12.30 	  31.23910	  79.44749	   16.06	   30.35	  8.036551	  0.0146	  0.0039	 2074.01	   1.000	   1.193	   1.000	   0.636
2RXS  J171540.4+560657   258.91837	  56.11600	 11.99 	  35.44276	  78.32050	   18.82	   33.37	  8.270759	  0.0247	  0.0061	 1351.81	  -0.496	   0.173	  -0.228	   0.399
2RXS  J174743.5+560647   266.93137	  56.11325	 10.72 	  30.97776	  79.45254	   20.24	   36.21	  8.860374	  0.0166	  0.0041	 2178.98	  -0.358	   0.194	  -0.388	   0.384
2RXS  J174405.2+560633   266.02173	  56.10927	  9.80 	  31.48402	  79.38108	   18.50	   30.34	  7.943364	  0.0153	  0.0040	 1986.22	   0.472	   0.224	   0.024	   0.204
2RXS  J171427.1+560147   258.61316	  56.02987	 11.05 	  35.61781	  78.17604	   42.34	   54.28	  9.378718	  0.0397	  0.0069	 1368.78	   0.388	   0.270	   0.269	   0.233
2RXS  J174750.1+560255   266.95880	  56.04874	 11.22 	  30.95858	  79.39022	   10.01	   20.30	  7.115968	  0.0093	  0.0033	 2179.12	   0.095	   0.206	  -0.625	   0.257
2RXS  J173736.6+560549   264.40262	  56.09696	 12.38 	  32.38596	  79.20759	    7.95	   17.41	  6.766685	  0.0100	  0.0039	 1736.93	   0.227	   0.237	   0.002	   0.250
2RXS  J174910.8+560127   267.29535	  56.02439	 12.65 	  30.76939	  79.38638	    9.21	   21.33	  7.570686	  0.0095	  0.0034	 2236.99	   9.999	   9.999	   9.999	   9.999
2RXS  J173455.2+560302   263.73004	  56.05079	 21.63 	  32.76036	  79.08057	   10.90	   24.26	  7.680482	  0.0136	  0.0043	 1782.09	   1.000	   0.487	   0.009	   0.252
2RXS  J174744.6+555457   266.93594	  55.91601	 18.81 	  30.96315	  79.25690	   18.53	   43.07	 10.055724	  0.0200	  0.0047	 2151.68	   0.395	   0.124	   0.124	   0.124
2RXS  J172835.2+555740   262.14673	  55.96115	 16.34 	  33.64519	  78.76859	   11.32	   22.24	  7.092971	  0.0128	  0.0041	 1738.90	   1.000	   0.307	   0.003	   0.164
2RXS  J174730.7+555131   266.87811	  55.85864	 28.67 	  30.99197	  79.19618	   10.71	   33.14	  9.161853	  0.0155	  0.0043	 2131.59	   0.576	   0.163	   0.182	   0.138
2RXS  J171747.6+555140   259.44843	  55.86125	 15.12 	  35.15952	  78.19227	    6.72	   14.00	  5.761854	  0.0108	  0.0045	 1293.67	   9.999	   9.999	   9.999	   9.999
2RXS  J172842.0+555256   262.17538	  55.88236	 18.82 	  33.62961	  78.69736	    7.48	   18.27	  6.690466	  0.0105	  0.0038	 1746.66	   0.814	   0.364	  -0.046	   0.203
2RXS  J171559.4+554824   258.99789	  55.80694	 15.60 	  35.41483	  78.05021	    8.87	   15.72	  5.874355	  0.0121	  0.0045	 1298.28	  -0.457	   0.208	  -0.367	   0.462
2RXS  J174413.0+554950   266.05450	  55.83060	 36.57 	  31.45205	  79.10815	    9.67	   43.08	 10.825371	  0.0220	  0.0055	 1955.34	   0.202	   0.142	   0.171	   0.160
2RXS  J172049.4+554544   260.20602	  55.76225	 14.11 	  34.73798	  78.24580	    9.66	   17.20	  6.132514	  0.0132	  0.0047	 1307.53	  -1.000	   1.259	  -1.000	   3.145
2RXS  J173838.8+554532   264.66177	  55.75897	  6.31 	  32.23138	  78.90540	   65.31	   67.63	 10.276597	  0.0389	  0.0059	 1737.10	   0.474	   0.144	  -0.093	   0.138
2RXS  J173712.9+554422   264.30411	  55.73955	  9.67 	  32.43201	  78.84647	   33.73	   46.42	  9.116572	  0.0274	  0.0054	 1691.40	   0.360	   0.145	   0.314	   0.156
