	Theta	Offset	DEC-Einstein	DEC-ROSART	RA-Einstein		RA-ROSAT	SNR-Einstein	SNR-ROSAT
    19.3	    0.36	65.188298	65.193170	  277.930104	  277.935460	    3.37	    5.16
    33.9	    0.45	65.215941	65.223300	  114.080013	  114.094030	    2.28	   20.44
   106.5	    1.45	65.289563	65.303760	  274.754850	  274.692720	    2.35	    7.62
   188.8	    2.55	65.313685	65.355520	  194.703133	  194.627320	    2.83	   12.36
   148.3	    2.03	65.343336	65.321620	  274.998845	  275.082730	    2.88	    2.56
    51.8	    1.26	65.344642	65.330910	  268.784610	  268.774260	    4.82	    1.69
    43.6	    1.35	65.366965	65.355520	  194.617725	  194.627320	    6.20	   12.36
     7.5	    0.14	65.444922	65.446000	  278.765672	  278.769960	    3.92	    5.58
    40.2	    0.54	65.504335	65.496700	  262.275439	  262.255830	    2.76	   10.00
    98.7	    1.33	65.508520	65.490980	  194.273940	  194.223110	    2.66	   14.22
    27.6	    0.38	65.511904	65.509170	  273.587123	  273.604400	    2.71	    9.25
   101.0	    1.36	65.538167	65.558050	  256.828996	  256.876860	    2.06	   13.05
    20.7	    0.68	65.568916	65.566380	   75.763915	   75.776390	   17.85	    5.55
    89.6	    1.23	65.570278	65.556610	  263.276468	  263.226200	    2.81	    4.24
    52.3	    0.69	65.580134	65.570910	  256.526187	  256.499020	    2.84	   21.39
    19.9	    0.62	65.587254	65.591280	  114.097590	  114.106800	    8.74	   11.90
    27.7	    0.61	65.614082	65.609940	  175.385231	  175.369490	    5.85	   19.32
    45.3	    0.62	65.627097	65.638980	  273.435085	  273.445160	    2.88	    2.82
    74.3	    1.01	65.631146	65.611670	  271.206727	  271.190120	    2.42	    9.07
    21.6	    0.40	65.635543	65.630050	  271.709982	  271.715790	    3.21	    8.60
   190.7	    2.60	65.653927	65.645690	  270.343935	  270.470830	    2.09	    7.88
    30.1	    0.55	65.664854	65.664610	  114.270977	  114.250700	    3.83	   14.91
    12.4	    0.40	65.676948	65.675260	  113.797427	  113.790100	    9.31	    8.09
    68.0	    0.93	65.718114	65.709850	  277.965337	  278.006650	    2.46	    5.00
    31.1	    1.03	65.719460	65.720260	  243.508638	  243.487730	   18.66	    1.60
    55.9	    0.76	65.768799	65.783940	  273.281007	  273.289280	    2.92	    4.61
    78.9	    1.03	65.777855	65.792820	  325.740058	  325.701020	    2.34	   22.86
    24.5	    0.33	65.789789	65.790510	  277.065008	  277.081510	    2.64	    9.13
    15.0	    0.49	65.801446	65.798030	  174.998335	  174.992540	   25.89	    5.38
   113.5	    2.14	65.808111	65.808050	  270.901273	  270.978240	    3.37	    3.19
    14.6	    0.20	65.808411	65.808050	  270.988077	  270.978240	    2.62	    3.19
    18.2	    0.55	65.849485	65.854010	  127.744812	  127.739290	   19.64	   13.47
    42.2	    1.31	65.849485	65.838010	  127.744812	  127.750780	   19.64	   11.98
   173.5	    2.37	65.859329	65.822370	  276.737440	  276.812990	    2.06	    6.88
   117.9	    1.56	65.902611	65.935350	  270.311379	  270.313350	    2.27	   18.76
    48.6	    0.89	65.906807	65.919490	  174.280064	  174.291490	    3.77	   13.49
    57.9	    1.09	65.995609	65.991540	  275.386557	  275.348330	    3.53	    4.60
   176.6	    2.40	66.004505	66.027570	  271.224847	  271.331360	    2.88	   10.21
     8.7	    0.11	66.009510	66.007120	  274.096731	  274.097410	    2.77	   27.42
    49.8	    0.68	66.028935	66.017840	  264.291311	  264.271030	    2.40	    6.82
    27.0	    0.83	66.037415	66.041400	  127.180395	  127.164790	    7.60	   12.22
    34.3	    0.46	66.049353	66.049690	  260.945187	  260.968630	    2.22	   11.66
    49.3	    0.68	66.082815	66.094580	  270.697948	  270.715270	    2.51	    2.46
    50.3	    1.09	66.106674	66.096540	  325.712872	  325.736570	    4.01	   21.32
    46.8	    0.88	66.113198	66.112560	  265.793096	  265.761020	    3.27	    2.95
    58.1	    1.41	66.124905	66.112560	  265.735293	  265.761020	    4.04	    2.95
    50.9	    0.96	66.199359	66.193470	  274.705231	  274.737060	    3.56	    2.89
    51.2	    0.70	66.229502	66.231620	  268.489560	  268.524440	    2.43	    2.78
    65.5	    1.48	66.264384	66.249390	  235.263219	  235.288850	    4.84	   16.70
    57.3	    1.05	66.298795	66.284490	   75.405182	   75.422490	    3.38	   12.68
